DistID,District,Bedrooms,Bathrooms,Price,Size,Url
21,Barajas,3,2,283000,89,http://www.idealista.com/38133554
15,Ciudad Lineal,3,2,293000,92,http://www.idealista.com/38067392
7,Chamberí,3,1,349900,93,http://www.idealista.com/38045028
5,Chamartín,4,2,419000,122,http://www.idealista.com/38032540
6,Tetuán,2,1,199000,39,http://www.idealista.com/37804502
15,Ciudad Lineal,2,1,112000,60,http://www.idealista.com/37564881
3,Retiro,4,2,320000,128,http://www.idealista.com/37523134
16,Hortaleza,4,2,255900,102,http://www.idealista.com/37444255
20,San Blas,3,2,320000,136,http://www.idealista.com/37303405
13,Puente de Vallecas,2,1,134000,83,http://www.idealista.com/37271729
20,San Blas,4,2,429900,140,http://www.idealista.com/37149547
15,Ciudad Lineal,3,1,194000,87,http://www.idealista.com/35035214
15,Ciudad Lineal,5,2,800000,400,http://www.idealista.com/34973207
20,San Blas,3,2,307000,120,http://www.idealista.com/34197745
7,Chamberí,4,2,490000,159,http://www.idealista.com/30827425
4,Salamanca,8,7,1895000,435,http://www.idealista.com/38964487
4,Salamanca,5,6,2280000,353,http://www.idealista.com/36721519
5,Chamartín,5,6,3000000,400,http://www.idealista.com/30406374
1,Centro,2,1,389000,131,http://www.idealista.com/38970024
9,Moncloa,7,6,2850000,1200,http://www.idealista.com/36497867
4,Salamanca,4,3,1450000,185,http://www.idealista.com/38985759
1,Centro,2,1,318900,72,http://www.idealista.com/30789973
18,Villa de Vallecas,1,1,129990,62,http://www.idealista.com/38982425
18,Villa de Vallecas,1,1,148000,50,http://www.idealista.com/38953549
9,Moncloa,7,5,1550000,542,http://www.idealista.com/38891208
4,Salamanca,4,4,1600000,442,http://www.idealista.com/38889013
3,Retiro,4,2,550000,101,http://www.idealista.com/38862121
7,Chamberí,2,2,660000,101,http://www.idealista.com/38853033
4,Salamanca,2,2,1100000,133,http://www.idealista.com/38789184
1,Centro,2,2,730000,127,http://www.idealista.com/38694268
8,Fuencarral,4,3,695000,180,http://www.idealista.com/36695840
9,Moncloa,8,8,3000000,2400,http://www.idealista.com/33684496
1,Centro,5,5,4000000,557,http://www.idealista.com/32282103
6,Tetuán,3,2,900000,140,http://www.idealista.com/38968332
6,Tetuán,4,4,990000,334,http://www.idealista.com/38073423
4,Salamanca,2,1,236000,52,http://www.idealista.com/38981689
14,Moratalaz,3,1,146000,90,http://www.idealista.com/38713342
9,Moncloa,7,6,2550000,825,http://www.idealista.com/36148545
7,Chamberí,5,4,2500000,366,http://www.idealista.com/38963091
12,Usera,0,1,139000,67,http://www.idealista.com/38518198
10,Latina,3,2,175000,116,http://www.idealista.com/38337461
11,Carabanchel,4,2,215000,98,http://www.idealista.com/37204863
4,Salamanca,5,4,2450000,394,http://www.idealista.com/35184509
18,Villa de Vallecas,2,1,128990,70,http://www.idealista.com/38964356
18,Villa de Vallecas,3,2,174990,103,http://www.idealista.com/38952894
4,Salamanca,4,3,1750000,329,http://www.idealista.com/38950816
5,Chamartín,2,2,499000,108,http://www.idealista.com/38943224
16,Hortaleza,5,5,1400000,430,http://www.idealista.com/38941786
9,Moncloa,4,3,2000000,250,http://www.idealista.com/38892320
4,Salamanca,4,4,4990000,430,http://www.idealista.com/38800479
5,Chamartín,5,7,1750000,417,http://www.idealista.com/38785197
5,Chamartín,4,5,1850000,300,http://www.idealista.com/38770591
7,Chamberí,3,2,550000,105,http://www.idealista.com/38651483
5,Chamartín,2,2,760000,154,http://www.idealista.com/38574847
4,Salamanca,5,5,1800000,332,http://www.idealista.com/38571029
4,Salamanca,4,2,720000,138,http://www.idealista.com/38493977
1,Centro,2,2,1100000,128,http://www.idealista.com/38425716
5,Chamartín,4,2,530000,113,http://www.idealista.com/38093926
9,Moncloa,4,3,900000,233,http://www.idealista.com/37158610
8,Fuencarral,3,2,437000,105,http://www.idealista.com/36048260
6,Tetuán,3,1,244000,90,http://www.idealista.com/29299752
1,Centro,1,1,290000,51,http://www.idealista.com/38963170
3,Retiro,3,2,620000,128,http://www.idealista.com/38892504
1,Centro,1,1,1200000,128,http://www.idealista.com/38647091
7,Chamberí,4,2,650000,190,http://www.idealista.com/38951018
13,Puente de Vallecas,4,2,357000,150,http://www.idealista.com/38867430
12,Usera,4,2,169000,115,http://www.idealista.com/38836347
14,Moratalaz,5,3,638000,183,http://www.idealista.com/38799821
11,Carabanchel,3,2,298000,113,http://www.idealista.com/38744635
7,Chamberí,4,2,560000,159,http://www.idealista.com/38698491
4,Salamanca,2,1,235000,50,http://www.idealista.com/38647216
15,Ciudad Lineal,2,1,98500,60,http://www.idealista.com/38505378
13,Puente de Vallecas,2,1,99000,85,http://www.idealista.com/38404289
20,San Blas,4,1,133000,105,http://www.idealista.com/38269775
20,San Blas,4,1,199000,100,http://www.idealista.com/36689015
16,Hortaleza,5,5,1595000,449,http://www.idealista.com/36440911
7,Chamberí,4,4,3300000,414,http://www.idealista.com/36238555
15,Ciudad Lineal,1,1,100000,50,http://www.idealista.com/35807472
4,Salamanca,4,3,504000,240,http://www.idealista.com/34311506
16,Hortaleza,2,1,309000,68,http://www.idealista.com/38534892
16,Hortaleza,2,1,307000,68,http://www.idealista.com/38534763
16,Hortaleza,3,2,424999,108,http://www.idealista.com/38472870
16,Hortaleza,3,2,379000,105,http://www.idealista.com/38264432
2,Arganzuela,3,1,121000,75,http://www.idealista.com/36825683
16,Hortaleza,3,2,499000,109,http://www.idealista.com/36796691
5,Chamartín,5,5,1660000,486,http://www.idealista.com/34094858
7,Chamberí,2,2,850000,220,http://www.idealista.com/38952638
1,Centro,2,1,790000,200,http://www.idealista.com/38927137
7,Chamberí,3,2,695000,118,http://www.idealista.com/38802183
5,Chamartín,4,4,1990000,573,http://www.idealista.com/37744617
7,Chamberí,3,2,980000,142,http://www.idealista.com/37675249
6,Tetuán,4,3,780000,223,http://www.idealista.com/37305729
4,Salamanca,5,4,2300000,307,http://www.idealista.com/37175066
5,Chamartín,5,5,2800000,350,http://www.idealista.com/38685392
9,Moncloa,5,5,1050000,290,http://www.idealista.com/38657429
9,Moncloa,4,5,2049000,450,http://www.idealista.com/38487138
9,Moncloa,7,9,2480000,1186,http://www.idealista.com/38458878
9,Moncloa,9,9,2500000,640,http://www.idealista.com/36371315
9,Moncloa,8,6,3200000,955,http://www.idealista.com/38439048
7,Chamberí,3,3,1690000,380,http://www.idealista.com/37768617
9,Moncloa,5,1,950000,415,http://www.idealista.com/27967076
9,Moncloa,5,4,1050000,270,http://www.idealista.com/35951872
9,Moncloa,4,4,679000,153,http://www.idealista.com/35805198
5,Chamartín,5,4,1850000,250,http://www.idealista.com/32878830
5,Chamartín,5,5,2500000,450,http://www.idealista.com/30386111
9,Moncloa,5,8,2500000,1100,http://www.idealista.com/25985770
20,San Blas,2,1,90000,55,http://www.idealista.com/38944327
5,Chamartín,5,6,1895000,351,http://www.idealista.com/34561603
4,Salamanca,5,5,1950000,492,http://www.idealista.com/34357022
4,Salamanca,4,2,630000,143,http://www.idealista.com/38836516
4,Salamanca,5,2,720000,148,http://www.idealista.com/38746001
7,Chamberí,4,4,895000,216,http://www.idealista.com/38623464
3,Retiro,5,3,580000,157,http://www.idealista.com/38605777
4,Salamanca,4,5,4990000,474,http://www.idealista.com/38350146
9,Moncloa,6,6,4300000,1040,http://www.idealista.com/38157942
12,Usera,3,2,150000,109,http://www.idealista.com/38081053
8,Fuencarral,5,4,895000,264,http://www.idealista.com/37638174
11,Carabanchel,4,2,210000,108,http://www.idealista.com/37392841
12,Usera,2,2,165000,110,http://www.idealista.com/37365682
1,Centro,5,5,4000000,557,http://www.idealista.com/35403381
8,Fuencarral,2,2,350000,90,http://www.idealista.com/38550408
16,Hortaleza,3,2,469000,108,http://www.idealista.com/38496249
6,Tetuán,0,1,199000,30,http://www.idealista.com/36615894
16,Hortaleza,3,2,529000,125,http://www.idealista.com/36542320
4,Salamanca,4,5,2800000,460,http://www.idealista.com/32510135
5,Chamartín,2,2,498000,110,http://www.idealista.com/38868935
15,Ciudad Lineal,4,3,760000,200,http://www.idealista.com/38383644
5,Chamartín,3,3,795000,277,http://www.idealista.com/38861619
9,Moncloa,4,3,1400000,600,http://www.idealista.com/38852008
4,Salamanca,2,3,1700000,143,http://www.idealista.com/38836297
9,Moncloa,6,3,1650000,595,http://www.idealista.com/38714264
7,Chamberí,4,3,2960000,364,http://www.idealista.com/38425729
4,Salamanca,4,4,2590000,245,http://www.idealista.com/38319995
4,Salamanca,5,5,1350000,317,http://www.idealista.com/37977287
9,Moncloa,5,5,1700000,500,http://www.idealista.com/37411097
4,Salamanca,3,4,2500000,264,http://www.idealista.com/36826335
7,Chamberí,6,5,3260000,739,http://www.idealista.com/36525584
4,Salamanca,4,5,2800000,456,http://www.idealista.com/35647977
4,Salamanca,3,2,3300000,441,http://www.idealista.com/34911347
3,Retiro,3,3,1150000,172,http://www.idealista.com/34825835
9,Moncloa,5,4,1290000,597,http://www.idealista.com/34540542
5,Chamartín,4,3,1100000,240,http://www.idealista.com/30449957
5,Chamartín,5,5,2600000,284,http://www.idealista.com/529936
7,Chamberí,3,3,765000,186,http://www.idealista.com/38625431
1,Centro,3,1,499000,140,http://www.idealista.com/38314224
4,Salamanca,2,2,495000,69,http://www.idealista.com/38223052
5,Chamartín,3,3,440000,128,http://www.idealista.com/37967582
4,Salamanca,4,5,1490000,220,http://www.idealista.com/37466437
9,Moncloa,5,5,1450000,315,http://www.idealista.com/37464761
5,Chamartín,4,5,1200000,300,http://www.idealista.com/38672179
1,Centro,0,1,1200000,142,http://www.idealista.com/38657911
15,Ciudad Lineal,3,2,1050000,329,http://www.idealista.com/33366843
19,Vicálvaro,3,2,220000,100,http://www.idealista.com/38949836
7,Chamberí,5,5,2500000,305,http://www.idealista.com/38879553
6,Tetuán,3,1,310000,90,http://www.idealista.com/38878813
5,Chamartín,3,4,795000,240,http://www.idealista.com/38877848
5,Chamartín,3,2,595000,190,http://www.idealista.com/38836460
7,Chamberí,4,3,985000,180,http://www.idealista.com/38816446
15,Ciudad Lineal,5,4,1200000,285,http://www.idealista.com/38815717
14,Moratalaz,3,1,132000,71,http://www.idealista.com/37073886
16,Hortaleza,5,4,1350000,480,http://www.idealista.com/36097611
6,Tetuán,1,1,214000,45,http://www.idealista.com/38961168
7,Chamberí,2,2,1210000,183,http://www.idealista.com/38914093
5,Chamartín,6,4,795000,216,http://www.idealista.com/38907007
1,Centro,3,2,750000,176,http://www.idealista.com/38897140
9,Moncloa,4,4,1230000,354,http://www.idealista.com/38892213
1,Centro,4,4,2300000,260,http://www.idealista.com/38891929
7,Chamberí,3,2,540000,106,http://www.idealista.com/38868167
7,Chamberí,5,7,2200000,368,http://www.idealista.com/38867505
8,Fuencarral,5,6,829000,360,http://www.idealista.com/38855399
9,Moncloa,6,7,1490000,500,http://www.idealista.com/38804076
3,Retiro,4,2,310000,104,http://www.idealista.com/38799930
16,Hortaleza,2,2,375000,92,http://www.idealista.com/38792538
3,Retiro,4,1,1830000,193,http://www.idealista.com/38789600
4,Salamanca,3,3,2300000,350,http://www.idealista.com/38697713
4,Salamanca,4,3,1650000,236,http://www.idealista.com/38693505
4,Salamanca,3,3,1995000,165,http://www.idealista.com/38678844
5,Chamartín,5,4,2800000,340,http://www.idealista.com/38674575
18,Villa de Vallecas,2,1,143990,67,http://www.idealista.com/38643303
9,Moncloa,6,3,1650000,595,http://www.idealista.com/38618655
16,Hortaleza,2,2,430000,87,http://www.idealista.com/38571422
18,Villa de Vallecas,2,1,134990,69,http://www.idealista.com/38483425
15,Ciudad Lineal,1,1,360000,78,http://www.idealista.com/38327310
8,Fuencarral,4,3,795000,210,http://www.idealista.com/37903320
7,Chamberí,2,2,1950000,340,http://www.idealista.com/37337446
8,Fuencarral,4,4,850000,265,http://www.idealista.com/37196183
9,Moncloa,7,7,2850000,1200,http://www.idealista.com/36564222
9,Moncloa,1,1,1290000,600,http://www.idealista.com/36221653
8,Fuencarral,4,3,730000,300,http://www.idealista.com/35859654
9,Moncloa,3,1,181000,65,http://www.idealista.com/35819837
15,Ciudad Lineal,4,2,800000,182,http://www.idealista.com/34542087
9,Moncloa,6,4,1160000,568,http://www.idealista.com/34395846
1,Centro,3,2,937041,122,http://www.idealista.com/33500249
16,Hortaleza,5,5,5100000,1000,http://www.idealista.com/32670125
9,Moncloa,4,4,1300000,237,http://www.idealista.com/30624283
9,Moncloa,4,3,850000,212,http://www.idealista.com/27258373
8,Fuencarral,4,4,850000,266,http://www.idealista.com/25180431
9,Moncloa,5,5,6000000,641,http://www.idealista.com/472878
5,Chamartín,2,2,990000,167,http://www.idealista.com/38008387
7,Chamberí,4,3,1850000,310,http://www.idealista.com/37580606
1,Centro,2,1,400000,107,http://www.idealista.com/38877646
1,Centro,1,1,180000,32,http://www.idealista.com/38838310
1,Centro,3,1,385000,82,http://www.idealista.com/38798291
14,Moratalaz,3,1,148000,75,http://www.idealista.com/37967292
4,Salamanca,4,2,1180000,200,http://www.idealista.com/37094467
5,Chamartín,5,4,1200000,500,http://www.idealista.com/38567558
1,Centro,2,1,169000,38,http://www.idealista.com/38383384
1,Centro,2,2,1350000,199,http://www.idealista.com/38713662
7,Chamberí,5,3,2500000,600,http://www.idealista.com/38674183
5,Chamartín,4,4,2500000,365,http://www.idealista.com/38653439
1,Centro,7,4,1600000,372,http://www.idealista.com/38653234
7,Chamberí,5,4,1800000,376,http://www.idealista.com/38653020
4,Salamanca,2,3,785000,135,http://www.idealista.com/38378463
5,Chamartín,4,4,1800000,308,http://www.idealista.com/38353669
3,Retiro,5,2,580000,156,http://www.idealista.com/38231069
16,Hortaleza,6,5,1800000,452,http://www.idealista.com/38104869
7,Chamberí,3,2,690000,213,http://www.idealista.com/36465011
5,Chamartín,5,2,1695000,270,http://www.idealista.com/38661397
7,Chamberí,4,3,650000,130,http://www.idealista.com/38658464
7,Chamberí,3,2,540000,100,http://www.idealista.com/38658354
7,Chamberí,3,2,650000,145,http://www.idealista.com/38656386
9,Moncloa,6,6,1370000,600,http://www.idealista.com/38567760
9,Moncloa,7,8,2850000,1200,http://www.idealista.com/38558904
4,Salamanca,5,3,1680000,236,http://www.idealista.com/38551463
4,Salamanca,4,3,950000,155,http://www.idealista.com/38520677
4,Salamanca,3,2,430000,124,http://www.idealista.com/38443378
9,Moncloa,4,3,1780000,300,http://www.idealista.com/38354143
4,Salamanca,4,3,1150000,194,http://www.idealista.com/38340680
4,Salamanca,3,2,590000,106,http://www.idealista.com/38313378
6,Tetuán,4,3,1370000,282,http://www.idealista.com/38282451
4,Salamanca,3,3,770000,140,http://www.idealista.com/38234795
4,Salamanca,4,3,575000,212,http://www.idealista.com/38229090
7,Chamberí,3,3,980000,179,http://www.idealista.com/38150374
4,Salamanca,4,5,4990000,474,http://www.idealista.com/38142266
7,Chamberí,3,2,535000,90,http://www.idealista.com/38110003
4,Salamanca,3,3,2100000,214,http://www.idealista.com/38071838
1,Centro,7,5,1600000,372,http://www.idealista.com/37888744
1,Centro,4,2,1490000,221,http://www.idealista.com/37854465
4,Salamanca,4,5,2320000,331,http://www.idealista.com/37726330
9,Moncloa,8,8,2710000,830,http://www.idealista.com/37464677
3,Retiro,3,3,1276000,207,http://www.idealista.com/37452906
9,Moncloa,5,6,2650000,600,http://www.idealista.com/37352147
9,Moncloa,4,6,1390000,998,http://www.idealista.com/37329004
9,Moncloa,7,7,1400000,750,http://www.idealista.com/37310110
8,Fuencarral,4,3,895000,312,http://www.idealista.com/37120352
7,Chamberí,3,2,1055000,195,http://www.idealista.com/37075304
7,Chamberí,2,3,1000000,175,http://www.idealista.com/37074666
15,Ciudad Lineal,3,3,950000,315,http://www.idealista.com/36996045
5,Chamartín,5,6,6000000,565,http://www.idealista.com/36965697
4,Salamanca,3,2,515000,124,http://www.idealista.com/32840365
9,Moncloa,7,6,1700000,600,http://www.idealista.com/36749576
4,Salamanca,6,4,2330000,295,http://www.idealista.com/36705843
1,Centro,3,2,710000,152,http://www.idealista.com/36609173
8,Fuencarral,5,3,895000,234,http://www.idealista.com/36164798
1,Centro,2,2,600000,101,http://www.idealista.com/36162762
9,Moncloa,7,4,2250000,379,http://www.idealista.com/36069550
4,Salamanca,4,3,3300000,411,http://www.idealista.com/36022083
4,Salamanca,6,6,3750000,530,http://www.idealista.com/36021547
4,Salamanca,4,3,1500000,304,http://www.idealista.com/36020718
4,Salamanca,6,1,869000,211,http://www.idealista.com/36020619
5,Chamartín,5,4,1600000,450,http://www.idealista.com/35981458
8,Fuencarral,4,3,780000,220,http://www.idealista.com/35830174
9,Moncloa,6,6,1450000,440,http://www.idealista.com/35516355
4,Salamanca,4,4,2800000,456,http://www.idealista.com/35465212
4,Salamanca,3,4,10300000,464,http://www.idealista.com/33713775
9,Moncloa,7,7,3600000,800,http://www.idealista.com/29154858
7,Chamberí,4,3,1700000,230,http://www.idealista.com/32144605
5,Chamartín,4,4,2500000,400,http://www.idealista.com/31431588
4,Salamanca,6,4,1875000,360,http://www.idealista.com/30517608
9,Moncloa,5,4,1700000,530,http://www.idealista.com/30075720
2,Arganzuela,3,2,330000,113,http://www.idealista.com/38878846
9,Moncloa,4,4,1230000,239,http://www.idealista.com/38789855
6,Tetuán,3,2,440000,135,http://www.idealista.com/38952368
16,Hortaleza,3,2,499000,112,http://www.idealista.com/38496127
3,Retiro,4,1,848400,139,http://www.idealista.com/38314121
8,Fuencarral,6,6,1800000,700,http://www.idealista.com/36151165
10,Latina,0,2,176000,75,http://www.idealista.com/35067852
15,Ciudad Lineal,1,1,120000,56,http://www.idealista.com/38819814
4,Salamanca,3,3,1290000,185,http://www.idealista.com/38532123
5,Chamartín,5,6,2200000,342,http://www.idealista.com/38352181
1,Centro,2,2,760000,110,http://www.idealista.com/38249652
1,Centro,2,3,650000,109,http://www.idealista.com/38246334
1,Centro,1,1,370000,65,http://www.idealista.com/38195148
16,Hortaleza,6,5,1440000,424,http://www.idealista.com/38104244
4,Salamanca,5,5,1950000,473,http://www.idealista.com/37745121
16,Hortaleza,3,3,960000,201,http://www.idealista.com/37745009
5,Chamartín,4,4,1200000,270,http://www.idealista.com/37744812
5,Chamartín,5,5,2750000,470,http://www.idealista.com/37744410
5,Chamartín,2,1,1150000,142,http://www.idealista.com/37744360
16,Hortaleza,4,2,1150000,194,http://www.idealista.com/36762631
15,Ciudad Lineal,4,4,1050000,315,http://www.idealista.com/36309122
5,Chamartín,5,4,2200000,399,http://www.idealista.com/32725732
5,Chamartín,3,3,1490000,250,http://www.idealista.com/571354
6,Tetuán,2,1,150000,43,http://www.idealista.com/38376291
7,Chamberí,8,8,7000000,805,http://www.idealista.com/38639049
1,Centro,4,1,379000,80,http://www.idealista.com/37857976
19,Vicálvaro,2,2,225000,95,http://www.idealista.com/37164299
